Date,pred,actual
2025-12-18,13689.005353561259,16657.0
2025-12-19,13656.37700713744,16685.19921875
2025-12-22,13661.473676393967,16678.5
2025-12-23,13668.261573356274,16756.400390625
2025-12-24,13680.042480509748,16735.0
2025-12-26,13637.337037499363,16753.099609375
2025-12-29,13613.636955132584,16741.099609375
2025-12-30,13625.183599624494,16770.0
2025-12-31,13632.188009949721,16709.0
2026-01-02,13627.407142065538,16668.0
2026-01-05,13599.47929834965,16683.0
2026-01-06,13581.188940922286,16727.19921875
2026-01-07,13565.467513131405,16742.0
2026-01-08,13562.19247423,16753.0
2026-01-09,13547.214695833512,16805.69921875
2026-01-12,13519.201695373287,16826.69921875
2026-01-13,13534.857486812432,16859.400390625
2026-01-14,13494.761574987677,16840.80078125
2026-01-15,13508.165640380796,16845.099609375
2026-01-16,13497.699736101056,16878.900390625
2026-01-19,13506.016768281139,16876.599609375
2026-01-20,13535.261548184626,16939.0
2026-01-21,13544.174397365345,16960.099609375
2026-01-22,13545.2446368012,16897.0
2026-01-23,13544.02888134985,16820.0
2026-01-26,13555.08067010706,16770.0
2026-01-27,13535.056164279942,16734.0
2026-01-28,13620.93638468498,16674.69921875
2026-01-29,13655.035011237287,16722.80078125
2026-01-30,13629.197605841528,16778.30078125
2026-02-02,13750.886893534629,16758.400390625
2026-02-03,13833.921944664871,16758.400390625
2026-02-04,13840.860464661682,16759.0
2026-02-05,13878.66823057595,16800.0
2026-02-06,13903.912364575435,16879.900390625
2026-02-09,13874.618566978004,16843.5
2026-02-10,13861.855252029229,16796.0
2026-02-11,13826.560142046557,16778.0
2026-02-12,13813.914696192523,16793.900390625
2026-02-13,13819.578120615684,16809.0
2026-02-16,13831.069910559081,16826.099609375
2026-02-17,13847.709095197426,16806.599609375
2026-02-18,13866.150123717016,16840.0
2026-02-19,13891.66783380878,16915.30078125
2026-02-20,13885.608155507827,16887.19921875
2026-02-23,13904.703574976471,16843.400390625
2026-02-24,13894.330431043807,16804.30078125
2026-02-25,13883.980666697897,16816.80078125
2026-02-26,13877.03775574439,16749.80078125
2026-02-27,13880.779227924375,16749.0
2026-03-02,13922.18996628956,16795.0
2026-03-03,13952.291136028825,16863.0
2026-03-04,14036.63346357571,16898.099609375
2026-03-05,14007.273333258985,16865.0
2026-03-06,14100.462034487371,16913.099609375
2026-03-09,14121.376130187838,16923.69921875
2026-03-10,14100.066540921698,16886.0
2026-03-11,14097.87814842323,16852.0
2026-03-12,14067.518200377544,16884.0
2026-03-13,14104.722463743587,16908.0
2026-03-16,14096.199121642616,16952.099609375
2026-03-17,14043.363605348488,16953.099609375
2026-03-18,13994.199225547358,16971.30078125
2026-03-19,13989.19279540503,17041.69921875
2026-03-20,13921.218249809714,16915.900390625
2026-03-23,13929.849748133352,16959.30078125
2026-03-24,13878.451093837628,16865.099609375
2026-03-25,14003.574701546951,16797.30078125
2026-03-26,13939.638500768117,16749.599609375
2026-03-27,13949.344461475088,16925.0
2026-03-30,13915.887993514589,16958.0
2026-03-31,13912.460095128117,16975.400390625
2026-04-01,14004.975363376774,16936.400390625
2026-04-02,13991.641153206263,16924.099609375
2026-04-03,13941.05275982739,16959.0
2026-04-06,13916.96465068503,16988.0
2026-04-07,13900.965599729028,17015.30078125
2026-04-08,13912.731885180327,17027.400390625
2026-04-09,13876.399436612528,17005.5
2026-04-10,13740.646417544525,17059.0
2026-04-13,13667.047319384032,17083.0
2026-04-14,13508.469521446606,17079.19921875
2026-04-15,13466.31993910598,17129.0
2026-04-16,13441.31538141058,17146.099609375
2026-04-17,13430.197860767108,17123.0
2026-04-20,13443.03122830473,17133.0
2026-04-21,13448.139772682687,17123.80078125
2026-04-22,13469.697060128534,17133.099609375
2026-04-23,13460.407457719253,17199.5
2026-04-24,13521.295030142635,17329.0
2026-04-27,13533.824350150191,17246.0
2026-04-28,13536.123944753863,17216.0
2026-04-29,13552.977261928654,17244.0
2026-04-30,13590.771074874732,17334.19921875
2026-05-01,13576.452322994654,17311.0
2026-05-04,13555.730680792294,17288.5
2026-05-05,13579.972318215867,17346.19921875
2026-05-06,13577.482322055941,17389.80078125
2026-05-07,13591.549963020492,17296.900390625
2026-05-08,13576.172504108652,17294.900390625
2026-05-11,13569.826289984543,17358.0
2026-05-12,13585.810206110002,17413.0
2026-05-13,13604.456991979645,17549.0
2026-05-14,13623.575329911388,17500.0
2026-05-15,13615.887810188116,17530.599609375
2026-05-18,13691.287508781666,17586.0
2026-05-19,13661.737694424053,17701.0
2026-05-20,13670.87095101645,17777.0
2026-05-21,13745.931966876547,17658.400390625
2026-05-22,13715.781480427378,17692.0
2026-05-25,13722.257820149342,17692.0
2026-05-26,13644.077241691666,17762.0
2026-05-27,13634.566576768393,17699.69921875
2026-05-28,13598.534820823039,17804.0
2026-05-29,13563.170677191649,17840.0
